Id,Predicted
5324,NEUTRAL
5325,NEGATIVE
5326,NEGATIVE
5327,NEGATIVE
5328,NEGATIVE
5329,NEGATIVE
5330,NEGATIVE
5331,NEGATIVE
5332,POSITIVE
5333,POSITIVE
5334,NEGATIVE
5335,NEGATIVE
5336,POSITIVE
5337,POSITIVE
5338,NEGATIVE
5339,NEGATIVE
5340,POSITIVE
5341,POSITIVE
5342,POSITIVE
5343,NEGATIVE
5344,NEGATIVE
5345,NEGATIVE
5346,POSITIVE
5347,NEGATIVE
5348,NEGATIVE
5349,NEGATIVE
5350,POSITIVE
5351,NEGATIVE
5352,NEGATIVE
5353,NEUTRAL
5354,NEGATIVE
5355,NEGATIVE
5356,POSITIVE
5357,NEUTRAL
5358,NEGATIVE
5359,NEUTRAL
5360,NEUTRAL
5361,NEGATIVE
5362,NEGATIVE
5363,NEGATIVE
5364,NEUTRAL
5365,NEGATIVE
5366,NEGATIVE
5367,NEUTRAL
5368,NEUTRAL
5369,POSITIVE
5370,POSITIVE
5371,NEUTRAL
5372,POSITIVE
5373,NEGATIVE
5374,NEGATIVE
5375,NEUTRAL
5376,POSITIVE
5377,POSITIVE
5378,NEGATIVE
5379,NEGATIVE
5380,NEGATIVE
5381,NEUTRAL
5382,NEUTRAL
5383,NEUTRAL
5384,NEGATIVE
5385,POSITIVE
5386,POSITIVE
5387,NEGATIVE
5388,POSITIVE
5389,NEGATIVE
5390,NEGATIVE
5391,NEGATIVE
5392,POSITIVE
5393,NEGATIVE
5394,NEGATIVE
5395,NEGATIVE
5396,POSITIVE
5397,NEGATIVE
5398,NEGATIVE
5399,NEUTRAL
5400,NEUTRAL
5401,NEGATIVE
5402,NEUTRAL
5403,NEUTRAL
5404,POSITIVE
5405,NEUTRAL
5406,NEUTRAL
5407,POSITIVE
5408,NEGATIVE
5409,NEGATIVE
5410,POSITIVE
5411,NEGATIVE
5412,POSITIVE
5413,NEGATIVE
5414,NEUTRAL
5415,NEUTRAL
5416,NEGATIVE
5417,POSITIVE
5418,POSITIVE
5419,NEGATIVE
5420,NEGATIVE
5421,NEUTRAL
5422,NEUTRAL
5423,NEUTRAL
5424,NEUTRAL
5425,POSITIVE
5426,NEUTRAL
5427,POSITIVE
5428,NEUTRAL
5429,NEGATIVE
5430,POSITIVE
5431,NEUTRAL
5432,NEGATIVE
5433,NEGATIVE
5434,NEUTRAL
5435,NEUTRAL
5436,POSITIVE
5437,NEGATIVE
5438,NEUTRAL
5439,POSITIVE
5440,NEGATIVE
5441,NEUTRAL
5442,NEGATIVE
5443,NEGATIVE
5444,POSITIVE
5445,NEUTRAL
5446,NEUTRAL
5447,POSITIVE
5448,NEUTRAL
5449,NEUTRAL
5450,POSITIVE
5451,NEGATIVE
5452,NEUTRAL
5453,POSITIVE
5454,POSITIVE
5455,POSITIVE
5456,NEUTRAL
5457,NEGATIVE
5458,NEGATIVE
5459,NEGATIVE
5460,NEUTRAL
5461,NEGATIVE
5462,POSITIVE
5463,POSITIVE
5464,POSITIVE
5465,POSITIVE
5466,NEUTRAL
5467,NEUTRAL
5468,NEGATIVE
5469,NEGATIVE
5470,NEUTRAL
5471,NEGATIVE
5472,POSITIVE
5473,NEUTRAL
5474,POSITIVE
5475,NEGATIVE
5476,NEUTRAL
5477,NEGATIVE
5478,NEUTRAL
5479,NEGATIVE
5480,NEGATIVE
5481,NEGATIVE
5482,NEGATIVE
5483,NEGATIVE
5484,NEGATIVE
5485,NEGATIVE
5486,POSITIVE
5487,NEUTRAL
5488,NEGATIVE
5489,NEUTRAL
5490,POSITIVE
5491,NEGATIVE
5492,NEUTRAL
5493,NEGATIVE
5494,NEUTRAL
5495,NEGATIVE
5496,POSITIVE
5497,NEUTRAL
5498,NEUTRAL
5499,NEGATIVE
5500,POSITIVE
5501,NEUTRAL
5502,NEUTRAL
5503,NEGATIVE
5504,NEGATIVE
5505,POSITIVE
5506,POSITIVE
5507,NEUTRAL
5508,NEGATIVE
5509,NEUTRAL
5510,NEUTRAL
5511,NEUTRAL
5512,NEGATIVE
5513,NEGATIVE
5514,NEGATIVE
5515,POSITIVE
5516,POSITIVE
5517,POSITIVE
5518,NEGATIVE
5519,POSITIVE
5520,POSITIVE
5521,NEGATIVE
5522,NEUTRAL
5523,NEGATIVE
5524,NEGATIVE
5525,NEGATIVE
5526,NEGATIVE
5527,NEGATIVE
5528,POSITIVE
5529,NEGATIVE
5530,NEGATIVE
5531,NEGATIVE
5532,POSITIVE
5533,POSITIVE
5534,NEGATIVE
5535,NEGATIVE
5536,NEUTRAL
5537,NEUTRAL
5538,NEUTRAL
5539,NEGATIVE
5540,POSITIVE
5541,NEGATIVE
5542,NEUTRAL
5543,NEGATIVE
5544,NEUTRAL
5545,NEGATIVE
5546,NEUTRAL
5547,POSITIVE
5548,NEGATIVE
5549,NEGATIVE
5550,NEGATIVE
5551,NEGATIVE
5552,NEGATIVE
5553,POSITIVE
5554,POSITIVE
5555,POSITIVE
5556,NEGATIVE
5557,POSITIVE
5558,POSITIVE
5559,NEGATIVE
5560,POSITIVE
5561,NEGATIVE
5562,NEGATIVE
5563,NEGATIVE
5564,NEGATIVE
5565,POSITIVE
5566,NEGATIVE
5567,NEGATIVE
5568,POSITIVE
5569,POSITIVE
5570,NEUTRAL
5571,NEGATIVE
5572,POSITIVE
5573,NEUTRAL
5574,NEGATIVE
5575,POSITIVE
5576,NEGATIVE
5577,POSITIVE
5578,POSITIVE
5579,NEUTRAL
5580,POSITIVE
5581,POSITIVE
5582,NEGATIVE
5583,NEGATIVE
5584,POSITIVE
5585,NEGATIVE
5586,NEUTRAL
5587,NEGATIVE
5588,POSITIVE
5589,POSITIVE
5590,NEGATIVE
5591,POSITIVE
5592,NEGATIVE
5593,NEGATIVE
5594,NEUTRAL
5595,NEGATIVE
5596,POSITIVE
5597,NEGATIVE
5598,POSITIVE
5599,NEGATIVE
5600,NEGATIVE
5601,POSITIVE
5602,NEUTRAL
5603,POSITIVE
5604,NEUTRAL
5605,NEUTRAL
5606,NEGATIVE
5607,NEGATIVE
5608,NEGATIVE
5609,NEGATIVE
5610,POSITIVE
5611,NEUTRAL
5612,NEUTRAL
5613,POSITIVE
5614,POSITIVE
5615,NEGATIVE
5616,POSITIVE
5617,POSITIVE
5618,NEUTRAL
5619,NEGATIVE
5620,NEGATIVE
5621,POSITIVE
5622,NEGATIVE
5623,NEGATIVE
5624,POSITIVE
5625,NEGATIVE
5626,POSITIVE
5627,NEGATIVE
5628,NEGATIVE
5629,NEUTRAL
5630,NEUTRAL
5631,NEGATIVE
5632,NEGATIVE
5633,NEGATIVE
5634,NEGATIVE
5635,NEUTRAL
5636,NEGATIVE
5637,NEGATIVE
5638,NEGATIVE
5639,POSITIVE
5640,NEGATIVE
5641,NEGATIVE
5642,NEGATIVE
5643,POSITIVE
5644,NEGATIVE
5645,NEGATIVE
5646,NEUTRAL
5647,POSITIVE
5648,NEGATIVE
5649,POSITIVE
5650,NEGATIVE
5651,NEGATIVE
5652,NEUTRAL
5653,NEGATIVE
5654,NEGATIVE
5655,NEUTRAL
5656,NEUTRAL
5657,NEGATIVE
5658,NEGATIVE
5659,POSITIVE
5660,NEUTRAL
5661,NEUTRAL
5662,NEGATIVE
5663,NEGATIVE
5664,NEGATIVE
5665,NEGATIVE
5666,POSITIVE
5667,NEGATIVE
5668,POSITIVE
5669,NEGATIVE
5670,POSITIVE
5671,NEGATIVE
5672,NEUTRAL
5673,NEUTRAL
5674,NEGATIVE
5675,NEGATIVE
5676,NEUTRAL
5677,NEUTRAL
5678,POSITIVE
5679,POSITIVE
5680,NEGATIVE
5681,NEGATIVE
5682,NEGATIVE
5683,NEGATIVE
5684,NEGATIVE
5685,NEGATIVE
5686,NEUTRAL
5687,POSITIVE
5688,NEGATIVE
5689,NEGATIVE
5690,NEGATIVE
5691,NEGATIVE
5692,NEGATIVE
5693,NEGATIVE
5694,NEGATIVE
5695,NEUTRAL
5696,NEUTRAL
5697,NEGATIVE
5698,POSITIVE
5699,NEUTRAL
5700,POSITIVE
5701,NEGATIVE
5702,POSITIVE
5703,NEUTRAL
5704,NEGATIVE
5705,NEUTRAL
5706,POSITIVE
5707,NEGATIVE
5708,NEGATIVE
5709,NEUTRAL
5710,NEGATIVE
5711,NEGATIVE
5712,NEGATIVE
5713,NEUTRAL
5714,POSITIVE
5715,POSITIVE
5716,POSITIVE
5717,POSITIVE
5718,NEUTRAL
5719,NEUTRAL
5720,NEUTRAL
5721,NEUTRAL
5722,NEGATIVE
5723,POSITIVE
5724,NEUTRAL
5725,NEUTRAL
5726,NEGATIVE
5727,POSITIVE
5728,NEGATIVE
5729,POSITIVE
5730,POSITIVE
5731,NEGATIVE
5732,NEUTRAL
5733,POSITIVE
5734,POSITIVE
5735,POSITIVE
5736,NEGATIVE
5737,NEGATIVE
5738,POSITIVE
5739,NEUTRAL
5740,NEUTRAL
5741,NEGATIVE
5742,NEGATIVE
5743,POSITIVE
5744,NEUTRAL
5745,NEUTRAL
5746,NEGATIVE
5747,NEUTRAL
5748,POSITIVE
5749,POSITIVE
5750,NEUTRAL
5751,NEUTRAL
5752,NEGATIVE
5753,NEUTRAL
5754,POSITIVE
5755,NEGATIVE
5756,NEUTRAL
5757,NEGATIVE
5758,NEGATIVE
5759,NEUTRAL
5760,POSITIVE
5761,NEUTRAL
5762,NEUTRAL
5763,POSITIVE
5764,NEGATIVE
5765,POSITIVE
5766,POSITIVE
5767,POSITIVE
5768,POSITIVE
5769,POSITIVE
5770,NEUTRAL
5771,NEGATIVE
5772,NEGATIVE
5773,NEGATIVE
5774,NEGATIVE
5775,POSITIVE
5776,POSITIVE
5777,NEUTRAL
5778,NEGATIVE
5779,POSITIVE
5780,NEGATIVE
5781,POSITIVE
5782,POSITIVE
5783,NEUTRAL
5784,NEGATIVE
5785,NEGATIVE
5786,POSITIVE
5787,NEUTRAL
5788,POSITIVE
5789,POSITIVE
5790,POSITIVE
5791,NEGATIVE
5792,NEGATIVE
5793,NEGATIVE
5794,NEUTRAL
5795,NEGATIVE
5796,NEUTRAL
5797,NEGATIVE
5798,NEGATIVE
5799,POSITIVE
5800,NEUTRAL
5801,POSITIVE
5802,NEGATIVE
5803,NEUTRAL
5804,POSITIVE
5805,NEGATIVE
5806,NEGATIVE
5807,POSITIVE
5808,NEGATIVE
5809,NEUTRAL
5810,POSITIVE
5811,POSITIVE
5812,NEGATIVE
5813,POSITIVE
5814,POSITIVE
5815,POSITIVE
5816,NEGATIVE
5817,POSITIVE
5818,NEUTRAL
5819,POSITIVE
5820,NEGATIVE
5821,NEGATIVE
5822,NEUTRAL
5823,NEGATIVE
5824,NEGATIVE
5825,POSITIVE
5826,NEGATIVE
5827,NEUTRAL
5828,NEGATIVE
5829,POSITIVE
5830,POSITIVE
5831,NEGATIVE
5832,NEGATIVE
5833,NEGATIVE
5834,NEGATIVE
5835,NEGATIVE
5836,POSITIVE
5837,POSITIVE
5838,NEGATIVE
5839,NEUTRAL
5840,POSITIVE
5841,NEGATIVE
5842,NEGATIVE
5843,NEGATIVE
5844,NEGATIVE
5845,NEUTRAL
5846,NEGATIVE
5847,NEGATIVE
5848,NEGATIVE
5849,POSITIVE
5850,NEGATIVE
5851,NEGATIVE
5852,POSITIVE
5853,NEGATIVE
5854,NEGATIVE
5855,NEGATIVE
5856,NEUTRAL
5857,NEUTRAL
5858,POSITIVE
5859,POSITIVE
5860,POSITIVE
5861,NEUTRAL
5862,POSITIVE
5863,POSITIVE
5864,POSITIVE
5865,NEGATIVE
5866,NEUTRAL
5867,NEUTRAL
5868,POSITIVE
5869,NEGATIVE
5870,POSITIVE
5871,POSITIVE
5872,NEGATIVE
5873,POSITIVE
5874,NEGATIVE
5875,POSITIVE
5876,NEGATIVE
5877,NEGATIVE
5878,NEGATIVE
5879,NEUTRAL
5880,POSITIVE
5881,POSITIVE
5882,POSITIVE
5883,POSITIVE
5884,NEGATIVE
5885,NEGATIVE
5886,POSITIVE
5887,NEUTRAL
5888,POSITIVE
5889,NEUTRAL
5890,NEGATIVE
5891,NEGATIVE
5892,POSITIVE
5893,NEGATIVE
5894,NEGATIVE
5895,POSITIVE
5896,NEGATIVE
5897,POSITIVE
5898,NEUTRAL
5899,NEGATIVE
5900,NEGATIVE
5901,POSITIVE
5902,POSITIVE
5903,NEGATIVE
5904,NEGATIVE
5905,NEGATIVE
5906,NEGATIVE
5907,POSITIVE
5908,POSITIVE
5909,NEUTRAL
5910,NEGATIVE
5911,NEUTRAL
5912,NEGATIVE
5913,NEUTRAL
5914,NEGATIVE
5915,NEGATIVE
5916,POSITIVE
5917,NEUTRAL
5918,NEGATIVE
5919,NEUTRAL
5920,NEUTRAL
5921,POSITIVE
5922,POSITIVE
5923,POSITIVE
5924,NEGATIVE
5925,NEGATIVE
5926,POSITIVE
5927,POSITIVE
5928,NEGATIVE
5929,POSITIVE
5930,POSITIVE
5931,NEUTRAL
5932,NEGATIVE
5933,NEGATIVE
5934,POSITIVE
5935,POSITIVE
5936,NEGATIVE
5937,NEUTRAL
5938,NEUTRAL
5939,POSITIVE
5940,POSITIVE
5941,NEUTRAL
5942,NEUTRAL
5943,POSITIVE
5944,NEGATIVE
5945,POSITIVE
5946,POSITIVE
5947,POSITIVE
5948,POSITIVE
5949,POSITIVE
5950,NEGATIVE
5951,NEGATIVE
5952,NEUTRAL
5953,POSITIVE
5954,POSITIVE
5955,NEGATIVE
5956,NEUTRAL
5957,NEGATIVE
5958,NEGATIVE
5959,POSITIVE
5960,NEUTRAL
5961,NEGATIVE
5962,NEGATIVE
5963,NEGATIVE
5964,NEGATIVE
5965,NEGATIVE
5966,NEGATIVE
5967,POSITIVE
5968,POSITIVE
5969,NEGATIVE
5970,NEGATIVE
5971,NEUTRAL
5972,NEGATIVE
5973,NEGATIVE
5974,NEGATIVE
5975,NEGATIVE
5976,NEUTRAL
5977,POSITIVE
5978,POSITIVE
5979,NEGATIVE
5980,NEGATIVE
5981,POSITIVE
5982,NEUTRAL
5983,POSITIVE
5984,NEGATIVE
5985,POSITIVE
5986,POSITIVE
5987,NEGATIVE
5988,NEGATIVE
5989,NEGATIVE
5990,NEGATIVE
5991,NEGATIVE
5992,POSITIVE
5993,NEGATIVE
5994,NEGATIVE
5995,POSITIVE
5996,NEGATIVE
5997,NEGATIVE
5998,NEGATIVE
5999,NEGATIVE
6000,POSITIVE
6001,POSITIVE
6002,POSITIVE
6003,NEUTRAL
6004,POSITIVE
6005,NEUTRAL
6006,POSITIVE
6007,POSITIVE
6008,POSITIVE
6009,NEGATIVE
6010,NEUTRAL
6011,NEGATIVE
6012,POSITIVE
6013,POSITIVE
6014,POSITIVE
6015,NEGATIVE
6016,NEGATIVE
6017,NEGATIVE
6018,POSITIVE
6019,NEGATIVE
6020,POSITIVE
6021,NEGATIVE
6022,NEGATIVE
6023,POSITIVE
6024,NEGATIVE
6025,POSITIVE
6026,POSITIVE
6027,NEGATIVE
6028,NEGATIVE
6029,NEGATIVE
6030,NEGATIVE
6031,NEGATIVE
6032,NEGATIVE
6033,NEGATIVE
6034,POSITIVE
6035,NEGATIVE
6036,POSITIVE
6037,NEUTRAL
6038,NEGATIVE
6039,POSITIVE
6040,NEGATIVE
6041,NEUTRAL
6042,POSITIVE
6043,NEGATIVE
6044,NEUTRAL
6045,NEGATIVE
6046,NEGATIVE
6047,POSITIVE
6048,NEUTRAL
6049,NEGATIVE
6050,NEGATIVE
6051,POSITIVE
6052,POSITIVE
6053,NEGATIVE
6054,NEGATIVE
6055,NEUTRAL
6056,POSITIVE
6057,NEGATIVE
6058,NEUTRAL
6059,NEUTRAL
6060,POSITIVE
6061,NEGATIVE
6062,POSITIVE
6063,POSITIVE
6064,POSITIVE
6065,POSITIVE
6066,POSITIVE
6067,NEGATIVE
6068,NEUTRAL
6069,POSITIVE
6070,NEGATIVE
6071,NEUTRAL
6072,NEGATIVE
6073,POSITIVE
6074,NEGATIVE
6075,POSITIVE
6076,POSITIVE
6077,NEUTRAL
6078,POSITIVE
6079,NEGATIVE
6080,NEGATIVE
6081,POSITIVE
6082,NEUTRAL
6083,NEGATIVE
6084,NEGATIVE
6085,NEUTRAL
6086,NEUTRAL
6087,POSITIVE
6088,NEUTRAL
6089,POSITIVE
6090,NEGATIVE
6091,POSITIVE
6092,POSITIVE
6093,POSITIVE
6094,POSITIVE
6095,NEUTRAL
6096,NEUTRAL
6097,NEGATIVE
6098,NEGATIVE
6099,POSITIVE
6100,NEGATIVE
6101,POSITIVE
6102,POSITIVE
6103,NEUTRAL
6104,POSITIVE
6105,NEGATIVE
6106,POSITIVE
6107,NEGATIVE
6108,NEGATIVE
6109,POSITIVE
6110,POSITIVE
6111,POSITIVE
6112,NEGATIVE
6113,NEUTRAL
6114,POSITIVE
6115,POSITIVE
6116,POSITIVE
6117,NEGATIVE
6118,NEGATIVE
6119,POSITIVE
6120,NEGATIVE
6121,NEUTRAL
6122,NEGATIVE
6123,NEGATIVE
6124,NEUTRAL
6125,NEGATIVE
6126,POSITIVE
6127,NEGATIVE
6128,NEUTRAL
6129,NEGATIVE
6130,NEGATIVE
6131,POSITIVE
6132,POSITIVE
6133,NEUTRAL
6134,POSITIVE
6135,NEGATIVE
6136,NEUTRAL
6137,NEGATIVE
6138,POSITIVE
6139,NEGATIVE
6140,NEGATIVE
6141,POSITIVE
6142,NEUTRAL
6143,NEGATIVE
6144,POSITIVE
6145,NEGATIVE
6146,POSITIVE
6147,NEGATIVE
6148,NEUTRAL
6149,NEUTRAL
6150,NEUTRAL
6151,NEGATIVE
6152,POSITIVE
6153,POSITIVE
6154,POSITIVE
6155,POSITIVE
6156,NEGATIVE
6157,NEGATIVE
6158,NEGATIVE
6159,POSITIVE
6160,NEUTRAL
6161,POSITIVE
6162,POSITIVE
6163,NEGATIVE
6164,NEGATIVE
6165,POSITIVE
6166,POSITIVE
6167,POSITIVE
6168,NEUTRAL
6169,NEGATIVE
6170,NEUTRAL
6171,NEGATIVE
6172,NEGATIVE
6173,POSITIVE
6174,POSITIVE
6175,NEGATIVE
6176,NEGATIVE
6177,NEGATIVE
6178,NEGATIVE
6179,NEGATIVE
6180,POSITIVE
6181,NEUTRAL
6182,NEGATIVE
6183,POSITIVE
6184,NEUTRAL
6185,NEGATIVE
6186,NEUTRAL
6187,POSITIVE
6188,NEGATIVE
6189,NEGATIVE
6190,NEGATIVE
6191,NEGATIVE
6192,NEGATIVE
6193,NEGATIVE
6194,POSITIVE
6195,NEGATIVE
6196,NEUTRAL
6197,POSITIVE
6198,NEUTRAL
6199,NEGATIVE
6200,NEGATIVE
6201,NEGATIVE
6202,NEUTRAL
6203,POSITIVE
6204,NEGATIVE
6205,NEGATIVE
6206,NEGATIVE
6207,NEGATIVE
6208,POSITIVE
6209,NEGATIVE
6210,POSITIVE
6211,POSITIVE
6212,POSITIVE
6213,POSITIVE
6214,NEGATIVE
6215,POSITIVE
6216,NEUTRAL
6217,NEGATIVE
6218,NEGATIVE
6219,NEGATIVE
6220,NEUTRAL
6221,POSITIVE
6222,NEGATIVE
6223,NEGATIVE
6224,NEGATIVE
6225,POSITIVE
6226,POSITIVE
6227,NEGATIVE
6228,NEGATIVE
6229,NEGATIVE
6230,NEGATIVE
6231,POSITIVE
6232,POSITIVE
6233,NEGATIVE
6234,NEUTRAL
6235,NEUTRAL
6236,NEUTRAL
6237,POSITIVE
6238,NEUTRAL
6239,NEGATIVE
6240,NEGATIVE
6241,POSITIVE
6242,NEGATIVE
6243,NEGATIVE
6244,NEGATIVE
6245,NEUTRAL
6246,NEGATIVE
6247,POSITIVE
6248,NEUTRAL
6249,POSITIVE
6250,POSITIVE
6251,NEGATIVE
6252,NEGATIVE
6253,POSITIVE
6254,NEGATIVE
6255,NEGATIVE
6256,POSITIVE
6257,NEGATIVE
6258,POSITIVE
6259,NEGATIVE
6260,POSITIVE
6261,NEGATIVE
6262,NEGATIVE
6263,POSITIVE
6264,NEGATIVE
6265,NEGATIVE
6266,NEGATIVE
6267,NEUTRAL
6268,NEGATIVE
6269,NEGATIVE
6270,POSITIVE
6271,POSITIVE
6272,POSITIVE
6273,POSITIVE
6274,NEGATIVE
6275,NEGATIVE
6276,NEGATIVE
6277,POSITIVE
6278,NEGATIVE
6279,POSITIVE
6280,NEGATIVE
6281,POSITIVE
6282,POSITIVE
6283,POSITIVE
6284,NEGATIVE
6285,POSITIVE
6286,NEGATIVE
6287,NEGATIVE
6288,NEGATIVE
6289,POSITIVE
6290,NEGATIVE
6291,NEGATIVE
6292,POSITIVE
6293,NEGATIVE
6294,POSITIVE
6295,NEGATIVE
6296,NEGATIVE
6297,NEGATIVE
6298,NEUTRAL
6299,NEGATIVE
6300,NEGATIVE
6301,NEGATIVE
6302,POSITIVE
6303,POSITIVE
6304,NEUTRAL
6305,NEUTRAL
6306,NEGATIVE
6307,POSITIVE
6308,POSITIVE
6309,NEGATIVE
6310,NEUTRAL
6311,NEGATIVE
6312,NEGATIVE
6313,NEUTRAL
6314,NEGATIVE
6315,NEGATIVE
6316,NEGATIVE
6317,NEUTRAL
6318,NEGATIVE
6319,POSITIVE
6320,NEGATIVE
6321,POSITIVE
6322,NEGATIVE
6323,NEGATIVE
6324,NEGATIVE
6325,POSITIVE
6326,POSITIVE
6327,NEGATIVE
6328,NEGATIVE
6329,POSITIVE
6330,NEUTRAL
6331,POSITIVE
6332,NEUTRAL
6333,NEGATIVE
6334,NEGATIVE
6335,POSITIVE
6336,NEUTRAL
6337,NEGATIVE
6338,NEGATIVE
6339,NEGATIVE
6340,POSITIVE
6341,NEUTRAL
6342,NEGATIVE
6343,NEGATIVE
6344,NEGATIVE
6345,NEUTRAL
6346,NEUTRAL
6347,NEGATIVE
6348,NEGATIVE
6349,POSITIVE
6350,NEGATIVE
6351,NEUTRAL
6352,NEGATIVE
6353,NEGATIVE
6354,NEGATIVE
6355,NEGATIVE
6356,NEUTRAL
6357,NEGATIVE
6358,NEUTRAL
6359,NEUTRAL
6360,POSITIVE
6361,NEUTRAL
6362,NEUTRAL
6363,NEGATIVE
6364,NEGATIVE
6365,NEUTRAL
6366,NEGATIVE
6367,NEGATIVE
6368,NEGATIVE
6369,POSITIVE
6370,NEGATIVE
6371,NEUTRAL
6372,NEGATIVE
6373,POSITIVE
6374,NEUTRAL
6375,NEGATIVE
6376,NEGATIVE
6377,NEGATIVE
6378,NEGATIVE
6379,NEGATIVE
6380,NEGATIVE
6381,NEGATIVE
6382,POSITIVE
6383,NEGATIVE
6384,NEGATIVE
6385,NEGATIVE
6386,POSITIVE
6387,NEUTRAL
6388,NEGATIVE
6389,NEGATIVE
6390,NEGATIVE
6391,NEUTRAL
6392,POSITIVE
6393,POSITIVE
6394,POSITIVE
6395,NEGATIVE
6396,NEGATIVE
6397,POSITIVE
6398,NEUTRAL
6399,POSITIVE
6400,NEGATIVE
6401,NEGATIVE
6402,NEUTRAL
6403,POSITIVE
6404,POSITIVE
6405,NEGATIVE
6406,NEGATIVE
6407,POSITIVE
6408,NEGATIVE
6409,NEUTRAL
6410,NEGATIVE
6411,NEUTRAL
6412,POSITIVE
6413,NEGATIVE
6414,NEUTRAL
6415,NEGATIVE
6416,NEGATIVE
6417,POSITIVE
6418,NEGATIVE
6419,POSITIVE
6420,NEGATIVE
6421,POSITIVE
6422,NEGATIVE
6423,NEGATIVE
6424,POSITIVE
6425,POSITIVE
6426,NEUTRAL
6427,NEGATIVE
6428,NEGATIVE
6429,NEGATIVE
6430,POSITIVE
6431,NEGATIVE
6432,NEUTRAL
6433,NEGATIVE
6434,POSITIVE
6435,NEGATIVE
6436,POSITIVE
6437,POSITIVE
6438,POSITIVE
6439,NEGATIVE
6440,POSITIVE
6441,NEGATIVE
6442,NEGATIVE
6443,NEGATIVE
6444,NEGATIVE
6445,POSITIVE
6446,NEGATIVE
6447,NEGATIVE
6448,POSITIVE
6449,NEGATIVE
6450,NEGATIVE
6451,NEGATIVE
6452,POSITIVE
6453,POSITIVE
6454,NEGATIVE
6455,POSITIVE
6456,POSITIVE
6457,NEUTRAL
6458,NEGATIVE
6459,NEGATIVE
6460,NEUTRAL
6461,NEUTRAL
6462,NEGATIVE
6463,POSITIVE
6464,POSITIVE
6465,NEGATIVE
6466,NEGATIVE
6467,NEGATIVE
6468,POSITIVE
6469,POSITIVE
6470,NEGATIVE
6471,NEUTRAL
6472,POSITIVE
6473,NEUTRAL
6474,POSITIVE
6475,NEGATIVE
6476,POSITIVE
6477,NEUTRAL
6478,POSITIVE
6479,POSITIVE
6480,NEGATIVE
6481,NEUTRAL
6482,POSITIVE
6483,NEGATIVE
6484,NEGATIVE
6485,POSITIVE
6486,NEGATIVE
6487,NEGATIVE
6488,NEGATIVE
6489,POSITIVE
6490,POSITIVE
6491,POSITIVE
6492,POSITIVE
6493,NEGATIVE
6494,POSITIVE
6495,NEGATIVE
6496,POSITIVE
6497,NEGATIVE
6498,POSITIVE
6499,NEGATIVE
6500,NEUTRAL
6501,POSITIVE
6502,NEUTRAL
6503,NEGATIVE
6504,NEUTRAL
6505,NEGATIVE
6506,NEGATIVE
6507,NEGATIVE
6508,NEGATIVE
6509,POSITIVE
6510,NEGATIVE
6511,NEUTRAL
6512,NEUTRAL
6513,POSITIVE
6514,POSITIVE
6515,NEGATIVE
6516,NEUTRAL
6517,NEGATIVE
6518,NEGATIVE
6519,NEGATIVE
6520,NEGATIVE
6521,NEGATIVE
6522,NEUTRAL
6523,NEGATIVE
6524,NEUTRAL
6525,NEGATIVE
6526,POSITIVE
6527,POSITIVE
6528,POSITIVE
6529,NEGATIVE
6530,NEGATIVE
6531,NEGATIVE
6532,NEGATIVE
6533,NEGATIVE
6534,NEUTRAL
6535,NEGATIVE
6536,POSITIVE
6537,POSITIVE
6538,NEUTRAL
6539,NEGATIVE
6540,POSITIVE
6541,NEGATIVE
6542,NEGATIVE
6543,NEGATIVE
6544,POSITIVE
6545,NEGATIVE
6546,POSITIVE
6547,NEUTRAL
6548,NEGATIVE
6549,NEGATIVE
6550,POSITIVE
6551,NEGATIVE
6552,NEGATIVE
6553,NEGATIVE
6554,POSITIVE
6555,NEGATIVE
6556,NEGATIVE
6557,POSITIVE
6558,POSITIVE
6559,NEUTRAL
6560,NEGATIVE
6561,NEGATIVE
6562,POSITIVE
6563,NEGATIVE
6564,NEGATIVE
6565,POSITIVE
6566,NEGATIVE
6567,NEGATIVE
6568,NEGATIVE
6569,NEGATIVE
6570,POSITIVE
6571,POSITIVE
6572,POSITIVE
6573,POSITIVE
6574,NEUTRAL
6575,NEGATIVE
6576,NEUTRAL
6577,NEGATIVE
6578,NEUTRAL
6579,POSITIVE
6580,NEGATIVE
6581,NEGATIVE
6582,NEGATIVE
6583,NEGATIVE
6584,NEGATIVE
6585,NEGATIVE
6586,NEGATIVE
6587,POSITIVE
6588,NEGATIVE
6589,POSITIVE
6590,NEGATIVE
6591,POSITIVE
6592,POSITIVE
6593,NEUTRAL
6594,NEGATIVE
6595,NEGATIVE
6596,NEGATIVE
6597,POSITIVE
6598,NEGATIVE
6599,POSITIVE
6600,POSITIVE
6601,POSITIVE
6602,NEGATIVE
6603,NEGATIVE
6604,NEGATIVE
6605,POSITIVE
6606,POSITIVE
6607,NEGATIVE
6608,POSITIVE
6609,NEUTRAL
6610,NEGATIVE
6611,NEGATIVE
6612,NEGATIVE
6613,NEGATIVE
6614,NEUTRAL
6615,NEUTRAL
6616,NEUTRAL
6617,NEGATIVE
6618,NEUTRAL
6619,NEUTRAL
6620,NEGATIVE
6621,NEUTRAL
6622,NEGATIVE
6623,NEGATIVE
6624,POSITIVE
6625,POSITIVE
6626,POSITIVE
6627,NEGATIVE
6628,POSITIVE
6629,POSITIVE
6630,NEGATIVE
6631,NEGATIVE
6632,NEUTRAL
6633,NEGATIVE
